mass,z,fov,mlt,age,log_k,teff,lum
12.8,0.03,0.01,2.0,9959810.0,-2.394982,25595.377418,23277.34
12.8,0.03,0.01,2.0,10117350.0,-2.404294,25469.026795,23564.96
12.8,0.03,0.01,2.0,10271290.0,-2.413674,25339.815701,23853.58
12.8,0.03,0.01,2.0,10421690.0,-2.423116,25207.631664,24143.01
12.8,0.03,0.01,2.0,10568670.0,-2.432619,25072.414221,24432.99
12.8,0.03,0.01,2.0,10712210.0,-2.442182,24934.508991,24723.75
12.8,0.03,0.01,2.0,10852470.0,-2.451821,24793.508735,25015.2
12.8,0.03,0.01,2.0,10989480.0,-2.461552,24649.632951,25308.39
12.8,0.03,0.01,2.0,11123330.0,-2.471361,24502.96816,25602.32
12.8,0.03,0.01,2.0,11254170.0,-2.481237,24353.586612,25896.81
12.8,0.03,0.01,2.2,8935829.0,-2.340197,26294.523755,21577.5
12.8,0.03,0.01,2.2,9117734.0,-2.349218,26185.209057,21860.54
12.8,0.03,0.01,2.2,9295409.0,-2.35828,26073.00145,22144.61
12.8,0.03,0.01,2.2,9468885.0,-2.367395,25957.959926,22429.65
12.8,0.03,0.01,2.2,9638211.0,-2.376552,25840.096417,22715.38
12.8,0.03,0.01,2.2,9803478.0,-2.38575,25719.999852,23002.32
12.8,0.03,0.01,2.2,9965119.0,-2.395019,25596.128978,23289.94
12.8,0.03,0.01,2.2,10123040.0,-2.404336,25469.519472,23578.76
12.8,0.03,0.01,2.2,10277080.0,-2.413707,25340.278985,23867.88
12.8,0.03,0.01,2.2,10427590.0,-2.423135,25208.003147,24157.72
12.8,0.03,0.01,2.2,10574630.0,-2.432636,25072.793935,24448.58
12.8,0.03,0.01,2.2,10718260.0,-2.44219,24934.596088,24739.75
12.8,0.03,0.01,2.2,10858500.0,-2.451813,24793.717532,25031.71
12.8,0.03,0.01,2.2,10995460.0,-2.461515,24649.999897,25325.01
12.8,0.03,0.01,2.2,11129370.0,-2.471304,24503.217846,25619.32
12.8,0.03,0.01,2.2,11260240.0,-2.481175,24353.731479,25914.7
12.8,0.03,0.01,2.4,9045314.0,-2.345403,26232.731584,21749.78
12.8,0.03,0.01,2.4,9224682.0,-2.354436,26121.678118,22033.39
12.8,0.03,0.01,2.4,9399814.0,-2.363516,26007.962102,22318.2
12.8,0.03,0.01,2.4,9570760.0,-2.372635,25891.500142,22603.86
12.8,0.03,0.01,2.4,9737756.0,-2.381809,25771.86141,22890.25
12.8,0.03,0.01,2.4,9900737.0,-2.391028,25649.743419,23177.58
12.8,0.03,0.01,2.4,10059870.0,-2.400292,25524.691161,23465.44
12.8,0.03,0.01,2.4,10215390.0,-2.409617,25396.648914,23754.2
12.8,0.03,0.01,2.4,10367260.0,-2.418989,25265.760008,24043.86
12.8,0.03,0.01,2.4,10515640.0,-2.428435,25131.994012,24334.27
12.8,0.03,0.01,2.4,10660660.0,-2.437943,24995.288226,24625.59
12.8,0.03,0.01,2.4,10802400.0,-2.44752,24855.656247,24917.68
12.8,0.03,0.01,2.4,10940910.0,-2.457176,24712.929409,25210.86
12.8,0.03,0.01,2.4,11076190.0,-2.466916,24567.294786,25505.09
12.8,0.03,0.01,2.4,11208280.0,-2.476723,24419.119347,25800.13
12.8,0.03,0.01,2.6,8926746.0,-2.339317,26290.575064,21556.41
12.8,0.03,0.01,2.6,9107551.0,-2.348245,26181.639314,21836.91
12.8,0.03,0.01,2.6,9284177.0,-2.357216,26069.953128,22118.48
12.8,0.03,0.01,2.6,9456675.0,-2.366239,25955.344401,22401.08
12.8,0.03,0.01,2.6,9625085.0,-2.375295,25838.028921,22684.18
12.8,0.03,0.01,2.6,9789470.0,-2.384389,25718.05552,22968.01
12.8,0.03,0.01,2.6,9950027.0,-2.39354,25595.239577,23252.73
12.8,0.03,0.01,2.6,10106900.0,-2.402748,25469.30888,23538.22
12.8,0.03,0.01,2.6,10260040.0,-2.412004,25340.799249,23824.55
12.8,0.03,0.01,2.6,10409600.0,-2.421314,25209.516095,24111.41
12.8,0.03,0.01,2.6,10555830.0,-2.430679,25075.216439,24399.01
12.8,0.03,0.01,2.6,10698720.0,-2.440114,24938.021411,24687.35
12.8,0.03,0.01,2.6,10838290.0,-2.449609,24798.174748,24976.44
12.8,0.03,0.01,2.6,10974660.0,-2.459192,24655.353819,25267.1
12.8,0.03,0.01,2.6,11107980.0,-2.468855,24509.750751,25558.73
12.8,0.03,0.01,2.6,11238290.0,-2.47858,24361.568853,25850.98
12.8,0.03,0.01,2.8,8967240.0,-2.341152,26241.236002,21603.39
12.8,0.03,0.01,2.8,9145140.0,-2.349981,26131.73353,21880.04
12.8,0.03,0.01,2.8,9318809.0,-2.358847,26019.518396,22157.51
12.8,0.03,0.01,2.8,9488354.0,-2.367739,25904.579161,22435.73
12.8,0.03,0.01,2.8,9653868.0,-2.376683,25786.915602,22714.53
12.8,0.03,0.01,2.8,9815427.0,-2.385672,25666.663612,22993.95
12.8,0.03,0.01,2.8,9973193.0,-2.394686,25543.802843,23274.06
12.8,0.03,0.01,2.8,10127400.0,-2.403773,25418.137069,23555.12
12.8,0.03,0.01,2.8,10278180.0,-2.412916,25289.399882,23837.02
12.8,0.03,0.01,2.8,10425510.0,-2.422108,25157.993364,24119.28
12.8,0.03,0.01,2.8,10569390.0,-2.431343,25023.962208,24402.25
12.8,0.03,0.01,2.8,10710030.0,-2.440653,24887.07678,24685.97
12.8,0.03,0.01,2.8,10847480.0,-2.450037,24747.37019,24971.0
12.8,0.03,0.01,2.8,10981840.0,-2.459495,24604.954335,25256.89
12.8,0.03,0.01,2.8,11113170.0,-2.469025,24459.763475,25543.74
12.8,0.03,0.01,2.8,11241470.0,-2.478617,24312.226607,25831.16
12.8,0.03,0.01,3.0,8901618.0,-2.337697,26259.947296,21488.64
12.8,0.03,0.01,3.0,9079383.0,-2.346418,26151.547076,21761.71
12.8,0.03,0.01,3.0,9252942.0,-2.355181,26040.47755,22035.5
12.8,0.03,0.01,3.0,9422382.0,-2.363973,25926.734693,22310.0
12.8,0.03,0.01,3.0,9587799.0,-2.372808,25810.320715,22585.09
12.8,0.03,0.01,3.0,9749269.0,-2.381674,25691.334747,22860.48
12.8,0.03,0.01,3.0,9906907.0,-2.390571,25569.850396,23136.61
12.8,0.03,0.01,3.0,10060960.0,-2.399535,25445.596709,23413.69
12.8,0.03,0.01,3.0,10211570.0,-2.408536,25318.4848,23691.44
12.8,0.03,0.01,3.0,10358780.0,-2.4176,25188.641473,23969.69
12.8,0.03,0.01,3.0,10502600.0,-2.426711,25056.151691,24248.31
12.8,0.03,0.01,3.0,10643090.0,-2.435877,24921.136762,24527.68
12.8,0.03,0.01,3.0,10780430.0,-2.445111,24783.328385,24808.08
12.8,0.03,0.01,3.0,10914720.0,-2.454427,24642.748144,25089.82
12.8,0.03,0.01,3.0,11046010.0,-2.463803,24499.621834,25372.08
12.8,0.03,0.01,3.0,11174320.0,-2.473246,24354.006814,25655.23
12.8,0.03,0.015,1.0,9266141.0,-2.357539,26264.192671,22197.94
12.8,0.03,0.015,1.0,9452615.0,-2.367296,26149.481949,22508.41
12.8,0.03,0.015,1.0,9634839.0,-2.377134,26031.456958,22820.76
12.8,0.03,0.015,1.0,9812818.0,-2.38705,25910.070662,23134.83
12.8,0.03,0.015,1.0,9986591.0,-2.397033,25785.354562,23450.31
12.8,0.03,0.015,1.0,10156230.0,-2.407086,25657.252654,23767.17
12.8,0.03,0.015,1.0,10321810.0,-2.41723,25525.669472,24085.41
12.8,0.03,0.015,1.0,10483380.0,-2.42745,25390.897465,24404.87
12.8,0.03,0.015,1.0,10641120.0,-2.437753,25252.654436,24725.31
12.8,0.03,0.015,1.0,10795170.0,-2.448146,25110.972336,25047.18
12.8,0.03,0.015,1.0,10945600.0,-2.458639,24965.852275,25370.29
12.8,0.03,0.015,1.0,11092550.0,-2.469235,24817.053518,25694.8
12.8,0.03,0.015,1.0,11236060.0,-2.479929,24664.704665,26020.01
12.8,0.03,0.015,1.0,11376060.0,-2.49077,24508.858121,26348.02
12.8,0.03,0.015,1.0,11512800.0,-2.501724,24349.251024,26676.96
12.8,0.03,0.015,1.2,9350059.0,-2.36173,26219.776501,22342.79
12.8,0.03,0.015,1.2,9535192.0,-2.371552,26103.529224,22655.34
12.8,0.03,0.015,1.2,9715992.0,-2.381431,25983.903932,22969.63
12.8,0.03,0.015,1.2,9892518.0,-2.3914,25860.8314,23285.39
12.8,0.03,0.015,1.2,10064750.0,-2.401434,25734.640384,23602.43
12.8,0.03,0.015,1.2,10232830.0,-2.411531,25605.115754,23920.74
12.8,0.03,0.015,1.2,10396970.0,-2.421727,25472.093162,24240.57
12.8,0.03,0.015,1.2,10557210.0,-2.432002,25335.731357,24561.77
12.8,0.03,0.015,1.2,10713700.0,-2.442355,25195.80713,24883.98
12.8,0.03,0.015,1.2,10866500.0,-2.452813,25052.51168,25207.75
12.8,0.03,0.015,1.2,11015720.0,-2.46337,24905.342292,25532.5
12.8,0.03,0.015,1.2,11161330.0,-2.474026,24755.086712,25858.71
12.8,0.03,0.015,1.2,11303490.0,-2.484793,24601.313942,26186.34
12.8,0.03,0.015,1.2,11442450.0,-2.495698,24443.455644,26516.12
12.8,0.03,0.015,1.4,9244977.0,-2.355822,26289.024336,22171.65
12.8,0.03,0.015,1.4,9432802.0,-2.365598,26174.6771,22483.73
12.8,0.03,0.015,1.4,9616178.0,-2.375452,26057.15161,22797.59
12.8,0.03,0.015,1.4,9795334.0,-2.385379,25936.288515,23113.23
12.8,0.03,0.015,1.4,9970335.0,-2.395387,25811.849494,23430.53
12.8,0.03,0.015,1.4,10141150.0,-2.405467,25684.297844,23749.29
12.8,0.03,0.015,1.4,10307910.0,-2.415616,25552.986779,24068.99
12.8,0.03,0.015,1.4,10470640.0,-2.425854,25418.477994,24390.31
12.8,0.03,0.015,1.4,10629380.0,-2.436144,25280.737749,24712.71
12.8,0.03,0.015,1.4,10784470.0,-2.446551,25139.36594,25036.55
12.8,0.03,0.015,1.4,10935970.0,-2.457051,24994.373918,25361.53
12.8,0.03,0.015,1.4,11083850.0,-2.467644,24846.143145,25687.95
12.8,0.03,0.015,1.4,11228290.0,-2.478347,24694.201674,26015.76
12.8,0.03,0.015,1.4,11369420.0,-2.489191,24538.542907,26346.05
12.8,0.03,0.015,1.4,11507280.0,-2.500153,24379.06927,26677.73
12.8,0.03,0.015,1.6,9309764.0,-2.358986,26255.735656,22282.72
12.8,0.03,0.015,1.6,9496443.0,-2.368799,26140.064324,22596.0
12.8,0.03,0.015,1.6,9678539.0,-2.378676,26021.576362,22911.05
12.8,0.03,0.015,1.6,9856373.0,-2.388616,25899.762273,23227.64
12.8,0.03,0.015,1.6,10030180.0,-2.398649,25774.356897,23546.16
12.8,0.03,0.015,1.6,10199900.0,-2.408754,25645.465723,23865.99
12.8,0.03,0.015,1.6,10365500.0,-2.418936,25513.142407,24186.98
12.8,0.03,0.015,1.6,10527030.0,-2.429189,25377.404867,24509.12
12.8,0.03,0.015,1.6,10684600.0,-2.439517,25238.779678,24832.48
12.8,0.03,0.015,1.6,10838550.0,-2.44994,25096.448165,25157.43
12.8,0.03,0.015,1.6,10989070.0,-2.460467,24949.988628,25483.47
12.8,0.03,0.015,1.6,11135880.0,-2.47108,24800.806579,25811.05
12.8,0.03,0.015,1.6,11279220.0,-2.48179,24648.019613,26139.68
12.8,0.03,0.015,1.6,11419410.0,-2.492664,24491.096953,26471.57
12.8,0.03,0.015,1.6,11556400.0,-2.503656,24330.463071,26804.89
12.8,0.03,0.015,1.8,9374127.0,-2.36204,26221.897109,22394.2
12.8,0.03,0.015,1.8,9559789.0,-2.37188,26105.10511,22709.03
12.8,0.03,0.015,1.8,9740806.0,-2.381788,25985.396952,23025.46
12.8,0.03,0.015,1.8,9917488.0,-2.391766,25862.419108,23343.64
12.8,0.03,0.015,1.8,10090080.0,-2.401817,25736.067721,23663.34
12.8,0.03,0.015,1.8,10258670.0,-2.411945,25606.208364,23984.45
12.8,0.03,0.015,1.8,10423270.0,-2.42215,25472.95593,24307.11
12.8,0.03,0.015,1.8,10583970.0,-2.432431,25336.206569,24631.11
12.8,0.03,0.015,1.8,10740890.0,-2.44281,25195.921942,24956.64
12.8,0.03,0.015,1.8,10894090.0,-2.45328,25052.227627,25283.56
12.8,0.03,0.015,1.8,11043720.0,-2.463839,24904.8394,25611.55
12.8,0.03,0.015,1.8,11189800.0,-2.474493,24753.855288,25940.64
12.8,0.03,0.015,1.8,11332320.0,-2.485248,24599.314989,26271.19
12.8,0.03,0.015,1.8,11471360.0,-2.49613,24441.527469,26603.99
12.8,0.03,0.015,2.0,9389248.0,-2.362637,26217.885868,22422.26
12.8,0.03,0.015,2.0,9574805.0,-2.372488,26100.91245,22737.86
12.8,0.03,0.015,2.0,9755688.0,-2.382387,25981.172517,23055.02
12.8,0.03,0.015,2.0,9932301.0,-2.392367,25858.028641,23373.96
12.8,0.03,0.015,2.0,10104880.0,-2.40242,25731.349056,23694.45
12.8,0.03,0.015,2.0,10273380.0,-2.41255,25601.381694,24016.41
12.8,0.03,0.015,2.0,10437880.0,-2.422756,25467.977336,24339.83
12.8,0.03,0.015,2.0,10598530.0,-2.433033,25330.910222,24664.62
12.8,0.03,0.015,2.0,10755340.0,-2.44341,25190.517097,24991.0
12.8,0.03,0.015,2.0,10908450.0,-2.45387,25046.545696,25318.6
12.8,0.03,0.015,2.0,11057980.0,-2.464423,24898.942382,25647.31
12.8,0.03,0.015,2.0,11203920.0,-2.475063,24747.801623,25977.12
12.8,0.03,0.015,2.0,11346290.0,-2.485812,24593.406808,26308.82
12.8,0.03,0.015,2.0,11485350.0,-2.496688,24435.307014,26642.57
12.8,0.03,0.015,2.2,9394811.0,-2.362701,26218.966731,22433.96
12.8,0.03,0.015,2.2,9580361.0,-2.37254,26102.324618,22750.17
12.8,0.03,0.015,2.2,9761601.0,-2.38245,25982.392756,23068.34
12.8,0.03,0.015,2.2,9938566.0,-2.392441,25859.030093,23388.31
12.8,0.03,0.015,2.2,10111330.0,-2.402493,25732.18954,23709.52
12.8,0.03,0.015,2.2,10279900.0,-2.412613,25602.260876,24032.17
12.8,0.03,0.015,2.2,10444470.0,-2.422803,25468.744284,24356.18
12.8,0.03,0.015,2.2,10605180.0,-2.433083,25331.702788,24681.8
12.8,0.03,0.015,2.2,10762060.0,-2.443446,25191.333988,25008.75
12.8,0.03,0.015,2.2,10915260.0,-2.45389,25047.288162,25336.87
12.8,0.03,0.015,2.2,11064850.0,-2.46443,24899.608092,25666.23
12.8,0.03,0.015,2.2,11210780.0,-2.475054,24748.460782,25996.63
12.8,0.03,0.015,2.2,11353160.0,-2.485781,24594.187457,26328.85
12.8,0.03,0.015,2.2,11492280.0,-2.496642,24435.868954,26663.53
12.8,0.03,0.015,2.4,9311904.0,-2.358153,26273.391357,22296.55
12.8,0.03,0.015,2.4,9499916.0,-2.367971,26158.020116,22612.79
12.8,0.03,0.015,2.4,9683358.0,-2.377844,26039.344948,22930.51
12.8,0.03,0.015,2.4,9862268.0,-2.387783,25917.76267,23249.92
12.8,0.03,0.015,2.4,10036930.0,-2.397792,25792.622014,23570.78
12.8,0.03,0.015,2.4,10207480.0,-2.407868,25664.207074,23893.36
12.8,0.03,0.015,2.4,10373980.0,-2.418018,25532.036608,24216.95
12.8,0.03,0.015,2.4,10536410.0,-2.42824,25396.846845,24542.22
12.8,0.03,0.015,2.4,10694940.0,-2.438532,25258.217133,24868.65
12.8,0.03,0.015,2.4,10849880.0,-2.448924,25115.846905,25196.67
12.8,0.03,0.015,2.4,11001170.0,-2.459403,24970.07203,25526.16
12.8,0.03,0.015,2.4,11148910.0,-2.469971,24820.715759,25856.89
12.8,0.03,0.015,2.4,11293220.0,-2.480641,24667.796246,26189.18
12.8,0.03,0.015,2.4,11434160.0,-2.491436,24510.51617,26523.44
12.8,0.03,0.015,2.4,11571600.0,-2.502336,24350.276969,26859.42
12.8,0.03,0.015,2.6,9310666.0,-2.357899,26256.923707,22284.66
12.8,0.03,0.015,2.6,9496981.0,-2.367616,26141.945654,22597.57
12.8,0.03,0.015,2.6,9678983.0,-2.377402,26023.627188,22912.14
12.8,0.03,0.015,2.6,9856666.0,-2.387255,25902.025436,23228.49
12.8,0.03,0.015,2.6,10030090.0,-2.397167,25776.957077,23545.99
12.8,0.03,0.015,2.6,10199270.0,-2.407142,25648.597696,23864.66
12.8,0.03,0.015,2.6,10364240.0,-2.417174,25517.166832,24184.49
12.8,0.03,0.015,2.6,10525240.0,-2.42728,25382.629555,24505.68
12.8,0.03,0.015,2.6,10682590.0,-2.437469,25244.43987,24828.37
12.8,0.03,0.015,2.6,10836360.0,-2.447748,25102.795973,25152.75
12.8,0.03,0.015,2.6,10986570.0,-2.45811,24957.420242,25478.1
12.8,0.03,0.015,2.6,11133200.0,-2.468561,24808.899041,25805.08
12.8,0.03,0.015,2.6,11276390.0,-2.479102,24657.166129,26133.66
12.8,0.03,0.015,2.6,11416500.0,-2.489799,24501.031111,26464.93
12.8,0.03,0.015,2.6,11553440.0,-2.500602,24341.182674,26797.81
12.8,0.03,0.015,2.8,9216141.0,-2.352967,26275.028496,22106.4
12.8,0.03,0.015,2.8,9401566.0,-2.362488,26161.446389,22411.74
12.8,0.03,0.015,2.8,9582464.0,-2.372063,26045.20859,22718.74
12.8,0.03,0.015,2.8,9759161.0,-2.381697,25925.774543,23027.27
12.8,0.03,0.015,2.8,9931897.0,-2.391405,25802.957894,23337.47
12.8,0.03,0.015,2.8,10100620.0,-2.40118,25676.746587,23649.02
12.8,0.03,0.015,2.8,10265300.0,-2.411015,25547.259648,23961.6
12.8,0.03,0.015,2.8,10425960.0,-2.420907,25414.596149,24275.03
12.8,0.03,0.015,2.8,10582710.0,-2.430866,25279.10578,24589.79
12.8,0.03,0.015,2.8,10735890.0,-2.440903,25140.129049,24906.03
12.8,0.03,0.015,2.8,10885690.0,-2.451034,24997.566945,25223.68
12.8,0.03,0.015,2.8,11032020.0,-2.461241,24851.611929,25542.31
12.8,0.03,0.015,2.8,11174870.0,-2.47153,24702.373368,25861.93
12.8,0.03,0.015,2.8,11314310.0,-2.481937,24549.919508,26184.19
12.8,0.03,0.015,2.8,11450610.0,-2.492451,24393.840346,26508.09
12.8,0.03,0.015,3.0,9141150.0,-2.349042,26287.085546,21965.7
12.8,0.03,0.015,3.0,9326039.0,-2.358418,26174.752293,22265.67
12.8,0.03,0.015,3.0,9506437.0,-2.367839,26059.430605,22566.79
12.8,0.03,0.015,3.0,9682437.0,-2.377315,25941.084446,22869.04
12.8,0.03,0.015,3.0,9854153.0,-2.386832,25820.031674,23172.61
12.8,0.03,0.015,3.0,10021890.0,-2.396419,25695.877506,23477.51
12.8,0.03,0.015,3.0,10185890.0,-2.406065,25568.478914,23784.0
12.8,0.03,0.015,3.0,10346190.0,-2.415789,25437.562615,24091.52
12.8,0.03,0.015,3.0,10502710.0,-2.425579,25303.432187,24400.06
12.8,0.03,0.015,3.0,10655410.0,-2.435427,25166.355446,24709.6
12.8,0.03,0.015,3.0,10804530.0,-2.445355,25026.104143,25020.35
12.8,0.03,0.015,3.0,10950280.0,-2.455356,24882.627647,25332.24
12.8,0.03,0.015,3.0,11092730.0,-2.465437,24735.843952,25645.07
12.8,0.03,0.015,3.0,11231910.0,-2.475637,24585.647183,25960.48
12.8,0.03,0.015,3.0,11367920.0,-2.48593,24432.03571,26277.08
12.8,0.03,0.02,1.0,9524871.0,-2.370068,26296.930905,22733.97
12.8,0.03,0.02,1.0,9718932.0,-2.38059,26177.906496,23076.21
12.8,0.03,0.02,1.0,9908361.0,-2.391202,26054.882944,23420.51
12.8,0.03,0.02,1.0,10092990.0,-2.4019,25928.169556,23766.74
12.8,0.03,0.02,1.0,10272830.0,-2.412672,25798.352553,24114.93
12.8,0.03,0.02,1.0,10448340.0,-2.423536,25664.581493,24464.77
12.8,0.03,0.02,1.0,10619750.0,-2.434505,25526.900032,24817.14
12.8,0.03,0.02,1.0,10787070.0,-2.445593,25385.362549,25171.61
12.8,0.03,0.02,1.0,10950470.0,-2.456806,25239.106525,25527.93
12.8,0.03,0.02,1.0,11109780.0,-2.468128,25089.592435,25886.39
12.8,0.03,0.02,1.0,11265210.0,-2.47956,24935.886562,26246.26
12.8,0.03,0.02,1.0,11417080.0,-2.491138,24777.698948,26608.11
12.8,0.03,0.02,1.0,11565220.0,-2.502846,24615.709041,26971.98
12.8,0.03,0.02,1.0,11709790.0,-2.51473,24449.363768,27338.79
12.8,0.03,0.02,1.2,9640584.0,-2.376115,26234.928621,22944.03
12.8,0.03,0.02,1.2,9832435.0,-2.386713,26113.66086,23288.81
12.8,0.03,0.02,1.2,10019630.0,-2.397395,25988.866637,23636.17
12.8,0.03,0.02,1.2,10202260.0,-2.408179,25859.78335,23985.35
12.8,0.03,0.02,1.2,10380270.0,-2.419051,25727.496727,24336.7
12.8,0.03,0.02,1.2,10553850.0,-2.430005,25591.488699,24689.82
12.8,0.03,0.02,1.2,10723440.0,-2.441079,25451.174912,25045.09
12.8,0.03,0.02,1.2,10888950.0,-2.452271,25307.085365,25402.71
12.8,0.03,0.02,1.2,11050480.0,-2.463577,25158.749809,25762.16
12.8,0.03,0.02,1.2,11208150.0,-2.475004,25006.390844,26123.86
12.8,0.03,0.02,1.2,11362040.0,-2.486564,24849.793216,26487.28
12.8,0.03,0.02,1.2,11512240.0,-2.498254,24688.876375,26852.31
12.8,0.03,0.02,1.2,11658690.0,-2.510081,24524.081259,27219.5
12.8,0.03,0.02,1.4,9690189.0,-2.378374,26212.588994,23037.84
12.8,0.03,0.02,1.4,9881423.0,-2.389015,26090.278961,23384.52
12.8,0.03,0.02,1.4,10067820.0,-2.39974,25964.260876,23733.09
12.8,0.03,0.02,1.4,10249450.0,-2.410548,25834.892149,24083.82
12.8,0.03,0.02,1.4,10426630.0,-2.421442,25701.891882,24436.64
12.8,0.03,0.02,1.4,10599730.0,-2.432451,25564.713353,24791.7
12.8,0.03,0.02,1.4,10768730.0,-2.443573,25423.572443,25149.23
12.8,0.03,0.02,1.4,10933680.0,-2.454808,25278.354357,25508.78
12.8,0.03,0.02,1.4,11094700.0,-2.466166,25128.957214,25870.5
12.8,0.03,0.02,1.4,11251820.0,-2.477638,24975.563536,26234.12
12.8,0.03,0.02,1.4,11405180.0,-2.489238,24817.76229,26599.37
12.8,0.03,0.02,1.4,11554790.0,-2.500965,24655.695399,26966.38
12.8,0.03,0.02,1.4,11700610.0,-2.512841,24489.938075,27335.93
12.8,0.03,0.02,1.6,9570665.0,-2.371641,26293.079234,22828.77
12.8,0.03,0.02,1.6,9765253.0,-2.382222,26173.393703,23175.0
12.8,0.03,0.02,1.6,9955151.0,-2.392912,26050.020298,23524.04
12.8,0.03,0.02,1.6,10140420.0,-2.403691,25922.474679,23874.9
12.8,0.03,0.02,1.6,10320970.0,-2.414553,25791.193539,24227.67
12.8,0.03,0.02,1.6,10496800.0,-2.42549,25656.900018,24582.33
12.8,0.03,0.02,1.6,10668460.0,-2.436529,25518.53236,24938.93
12.8,0.03,0.02,1.6,10836250.0,-2.447695,25375.944691,25298.36
12.8,0.03,0.02,1.6,11000050.0,-2.458976,25228.790381,25659.58
12.8,0.03,0.02,1.6,11159740.0,-2.470368,25078.104215,26023.02
12.8,0.03,0.02,1.6,11315510.0,-2.481861,24923.516421,26388.02
12.8,0.03,0.02,1.6,11467730.0,-2.493504,24764.421496,26755.49
12.8,0.03,0.02,1.6,11616390.0,-2.505288,24601.135977,27125.2
12.8,0.03,0.02,1.8,9669551.0,-2.376646,26238.139242,23007.68
12.8,0.03,0.02,1.8,9861723.0,-2.387268,26117.080727,23355.5
12.8,0.03,0.02,1.8,10049460.0,-2.397994,25991.995662,23706.28
12.8,0.03,0.02,1.8,10232750.0,-2.408818,25862.822698,24059.28
12.8,0.03,0.02,1.8,10411480.0,-2.419729,25729.763548,24414.13
12.8,0.03,0.02,1.8,10585640.0,-2.430722,25592.82995,24770.74
12.8,0.03,0.02,1.8,10755350.0,-2.441804,25452.769369,25129.3
12.8,0.03,0.02,1.8,10921080.0,-2.452987,25308.392324,25490.0
12.8,0.03,0.02,1.8,11083060.0,-2.464313,25159.832591,25853.41
12.8,0.03,0.02,1.8,11241210.0,-2.475758,25007.016141,26218.95
12.8,0.03,0.02,1.8,11395610.0,-2.487331,24850.066779,26586.66
12.8,0.03,0.02,1.8,11546320.0,-2.499033,24688.764715,26956.49
12.8,0.03,0.02,1.8,11693430.0,-2.510878,24522.970437,27328.26
12.8,0.03,0.02,2.0,9683518.0,-2.377194,26237.397588,23036.52
12.8,0.03,0.02,2.0,9875946.0,-2.387832,26116.074517,23385.73
12.8,0.03,0.02,2.0,10063880.0,-2.398574,25990.731111,23737.86
12.8,0.03,0.02,2.0,10247260.0,-2.409404,25861.25645,24091.95
12.8,0.03,0.02,2.0,10425980.0,-2.420321,25727.980857,24447.93
12.8,0.03,0.02,2.0,10600060.0,-2.431311,25591.524467,24805.9
12.8,0.03,0.02,2.0,10769980.0,-2.442404,25451.075407,25165.86
12.8,0.03,0.02,2.0,10936040.0,-2.453612,25306.289304,25528.5
12.8,0.03,0.02,2.0,11098170.0,-2.464945,25157.436844,25893.46
12.8,0.03,0.02,2.0,11256440.0,-2.476399,25004.276477,26260.58
12.8,0.03,0.02,2.0,11410900.0,-2.487974,24847.069726,26629.79
12.8,0.03,0.02,2.0,11561650.0,-2.499676,24685.501322,27001.0
12.8,0.03,0.02,2.0,11708800.0,-2.511519,24519.344184,27374.08
12.8,0.03,0.02,2.2,9689991.0,-2.377296,26238.321186,23050.49
12.8,0.03,0.02,2.2,9882675.0,-2.38794,26116.712796,23400.63
12.8,0.03,0.02,2.2,10070710.0,-2.398677,25991.143372,23753.15
12.8,0.03,0.02,2.2,10253990.0,-2.409487,25862.273934,24108.04
12.8,0.03,0.02,2.2,10432850.0,-2.420399,25729.222344,24465.09
12.8,0.03,0.02,2.2,10607410.0,-2.431408,25592.427425,24824.58
12.8,0.03,0.02,2.2,10777740.0,-2.442504,25451.205464,25185.65
12.8,0.03,0.02,2.2,10943820.0,-2.453708,25306.592469,25549.12
12.8,0.03,0.02,2.2,11105860.0,-2.465015,25157.734055,25914.48
12.8,0.03,0.02,2.2,11264140.0,-2.476455,25004.677171,26282.37
12.8,0.03,0.02,2.2,11418640.0,-2.488015,24847.303989,26652.39
12.8,0.03,0.02,2.2,11569440.0,-2.499698,24685.55066,27024.04
12.8,0.03,0.02,2.4,9781227.0,-2.381955,26188.651535,23216.12
12.8,0.03,0.02,2.4,9971683.0,-2.392617,26065.809218,23567.68
12.8,0.03,0.02,2.4,10157730.0,-2.403384,25938.893115,23922.14
12.8,0.03,0.02,2.4,10339340.0,-2.414241,25807.916828,24278.7
12.8,0.03,0.02,2.4,10516400.0,-2.425179,25673.043783,24637.08
12.8,0.03,0.02,2.4,10688950.0,-2.436201,25534.81902,24997.64
12.8,0.03,0.02,2.4,10857350.0,-2.447332,25392.493208,25360.52
12.8,0.03,0.02,2.4,11021910.0,-2.458567,25245.755912,25725.73
12.8,0.03,0.02,2.4,11182510.0,-2.469922,25094.759203,26092.89
12.8,0.03,0.02,2.4,11339080.0,-2.481388,24939.993826,26462.16
12.8,0.03,0.02,2.4,11491860.0,-2.492969,24781.200958,26833.39
12.8,0.03,0.02,2.4,11641120.0,-2.50469,24617.817642,27206.97
12.8,0.03,0.02,2.6,9576243.0,-2.370701,26295.881722,22841.15
12.8,0.03,0.02,2.6,9770527.0,-2.3812,26176.387139,23187.09
12.8,0.03,0.02,2.6,9959893.0,-2.391772,26053.243752,23535.09
12.8,0.03,0.02,2.6,10144440.0,-2.402422,25927.075417,23885.66
12.8,0.03,0.02,2.6,10324640.0,-2.413159,25797.107809,24238.44
